site,sitename,year,month,min,avg,max,precip,,,,
A,Crosby,1907,Jan,-19.45,-9.12,-1.23,,,,,
A,Crosby,1907,Feb,-3.08,8.29,19.35,,,,,
A,Crosby,1907,Mar,9.94,21.89,32.53,,,,,
A,Crosby,1907,Apr,18.71,31.1,38.93,,,,,
A,Crosby,1907,May,28.62,43.43,55.21,,,,,
A,Crosby,1907,Jun,47.33,60.65,75.29,248,,,,
A,Crosby,1907,July,49.46,63.26,78.38,362,,,,
A,Crosby,1907,Aug,44.64,60.1,76.76,166,,,,
A,Crosby,1907,Sep,35.08,49.03,62.9,101,,,,
A,Crosby,1907,Oct,26.23,42.5,58.77,35,,,,
A,Crosby,1907,Nov,14.63,27.59,40.46,3,,,,
A,Crosby,1907,Dec,4.87,15.95,26.94,9,,,,
A,Crosby,1908,Jan,2.4,13.1,23.86,10,,,,
A,Crosby,1908,Feb,2.02,11.29,20.59,43,,,,
A,Crosby,1908,Mar,8.26,19.65,29.79,109,,,,
A,Crosby,1908,Apr,27.04,41.39,55.03,233
A,Crosby,1908,May,36.5,49.91,62.44,240
A,Crosby,1908,Jun,46.6,58.89,72.31,671
A,Crosby,1908,July,52.11,66.57,83.03,341
A,Crosby,1908,Aug,47.64,60.8,75.26,197
A,Crosby,1908,Sep,43.08,56.93,70.8,58
A,Crosby,1908,Oct,28.73,39.3,49.87,98
A,Crosby,1908,Nov,20.03,29.59,39.06,66
A,Crosby,1908,Dec,4.97,14.45,23.94,42
A,Crosby,1909,Jan,-10.5,-0.7,9.06,34
A,Crosby,1909,Feb,-2.78,6.99,16.79,37
A,Crosby,1909,Mar,12.57,22.17,32.89,91
A,Crosby,1909,Apr,18.45,31.25,44.83,46
A,Crosby,1909,May,37.51,49.41,63.61,321
A,Crosby,1909,Jun,47.83,60.45,74.39,211
A,Crosby,1909,July,54.56,67.26,81.28,557
A,Crosby,1909,Aug,49.64,67,85.56,67
A,Crosby,1909,Sep,43.88,59.43,74.9,63
A,Crosby,1909,Oct,27.03,40.6,54.17,27
A,Crosby,1909,Nov,14.63,24.59,34.56,28
A,Crosby,1909,Dec,-5.43,3.15,11.64,71
A,Crosby,1910,Jan,-1.61,8.2,18.05,30
A,Crosby,1910,Feb,-8.19,1.89,11.88,16
A,Crosby,1910,Mar,24.68,38.72,54.59,58
A,Crosby,1910,Apr,31.56,46.13,65.63,197
A,Crosby,1910,May,33.95,48.97,65.31,114
A,Crosby,1910,Jun,48.92,64.24,80.8,205
A,Crosby,1910,July,52.05,67.15,83.59,256
A,Crosby,1910,Aug,44.13,59.49,76.17,89
A,Crosby,1910,Sep,38.66,52.82,66.9,136
A,Crosby,1910,Oct,30.41,44.69,58.97,63
A,Crosby,1910,Nov,12.01,20.58,29.16,37
A,Crosby,1910,Dec,-1.74,8.55,18.83,25
A,Crosby,1911,Jan,-17.82,-5.81,6.25,58
A,Crosby,1911,Feb,-7.8,4.08,15.98,40
A,Crosby,1911,Mar,15.87,29.53,40.19,13
A,Crosby,1911,Apr,24.87,39.08,54.93,82
A,Crosby,1911,May,42.16,55.73,67.31,180
A,Crosby,1911,Jun,49.8,63.24,78,606
A,Crosby,1911,July,47.63,62.05,77.79,267
A,Crosby,1911,Aug,45.01,59.59,75.47,337
A,Crosby,1911,Sep,37.75,51.22,64.6,563
A,Crosby,1911,Oct,29.4,39.89,50.37,150
A,Crosby,1911,Nov,3.6,13.28,22.86,28
A,Crosby,1911,Dec,3.75,11.24,18.73,17
A,Crosby,1912,Jan,-15.23,-6.01,3.35,48
A,Crosby,1912,Feb,-0.81,8.58,17.88,12
A,Crosby,1912,Mar,2.67,15.09,22.8,65
A,Crosby,1912,Apr,30.02,43.2,56.84,322
A,Crosby,1912,May,39.83,52.84,65.62,430
A,Crosby,1912,Jun,46.79,61.13,76.8,120
A,Crosby,1912,July,49.02,62.04,76.39,527
A,Crosby,1912,Aug,48.5,60.48,73.77,493
A,Crosby,1912,Sep,35.14,48.01,60.9,157
A,Crosby,1912,Oct,29.19,41.28,53.37,175
A,Crosby,1912,Nov,19.49,31.37,43.16,15
A,Crosby,1912,Dec,4.54,16.74,28.83,
A,Crosby,1913,Jan,-17.64,-4.52,8.75,22
A,Crosby,1913,Feb,-3.82,6.77,17.38,7
A,Crosby,1913,Mar,3.39,15.4,30.9,63
A,Crosby,1913,Apr,29.84,45.3,61.64,65
A,Crosby,1913,May,38.29,50.76,63.42,131
A,Crosby,1913,Jun,48.18,62.03,77.2,210
A,Crosby,1913,July,48.31,62.74,78.39,250
A,Crosby,1913,Aug,49.29,64.18,80.27,292
A,Crosby,1913,Sep,37.53,54.31,71,219
A,Crosby,1913,Oct,24.68,35.98,47.17,117
A,Crosby,1913,Nov,21.08,31.07,41.06,14
A,Crosby,1913,Dec,8.63,18.63,28.53,
A,Crosby,1914,Jan,0.35,11.68,23.05,37
A,Crosby,1914,Feb,-11.73,-0.53,10.68,28
A,Crosby,1914,Mar,15.97,25.95,36,79
A,Crosby,1914,Apr,28.09,40.41,55.34,84
A,Crosby,1914,May,38.49,55.45,69.83,222
A,Crosby,1914,Jun,48.37,60.82,74.5,354
A,Crosby,1914,July,55.3,70.83,87.59,225
A,Crosby,1914,Aug,46.88,63.67,81.67,260
A,Crosby,1914,Sep,42.38,56.21,69.77,143
A,Crosby,1914,Oct,35.97,46.13,60.63,67
A,Crosby,1914,Nov,13.57,26.56,39.46,36
A,Crosby,1914,Dec,-3.69,5.06,13.92,
A,Crosby,1915,Jan,-6.65,1.83,11.22,31
A,Crosby,1915,Feb,5.91,16.83,25.18,23
A,Crosby,1915,Mar,13.41,24.31,35.07,8
A,Crosby,1915,Apr,33.92,49.29,64.21,84
A,Crosby,1915,May,37.6,51.55,63.71,362
A,Crosby,1915,Jun,41.65,55.61,69.26,560
A,Crosby,1915,July,46.78,59.88,72.87,539
A,Crosby,1915,Aug,45.9,63.83,77.95,65
A,Crosby,1915,Sep,41.4,51.32,61.45,178
A,Crosby,1915,Oct,33.31,44.45,57.74,58
A,Crosby,1915,Nov,17.16,27.47,35.13,67
A,Crosby,1915,Dec,5.89,14.69,23.95,
A,Crosby,1916,Jan,-21.79,-12.09,-1.35,95
A,Crosby,1916,Feb,-2.66,6.27,15.33,26
A,Crosby,1916,Mar,10.86,20.78,30.98,38
A,Crosby,1916,Apr,27.47,39.51,51.85,77
A,Crosby,1916,May,39.64,51.31,64.42,166
A,Crosby,1916,Jun,43.04,57.23,70.56,344
A,Crosby,1916,July,54.51,68.53,83.43,533
A,Crosby,1916,Aug,49.42,63.65,77.52,226
A,Crosby,1916,Sep,40.74,52.85,64.87,222
A,Crosby,1916,Oct,28.31,37.14,48.37,71
A,Crosby,1916,Nov,16.09,26.63,36.64,
A,Crosby,1916,Dec,-8.03,2.08,11.26,
A,Crosby,1917,Jan,-9.17,0.27,9.75,41
A,Crosby,1917,Feb,-11.75,-0.84,10.08,45
A,Crosby,1917,Mar,13.09,24.58,36.1,57
A,Crosby,1917,Apr,29.15,39.95,50.84,124
A,Crosby,1917,May,39.11,54.35,69.72,102
A,Crosby,1917,Jun,44.78,59.41,73.81,218
A,Crosby,1917,July,52.01,69.42,86.6,141
A,Crosby,1917,Aug,47.99,63.06,77.88,71
A,Crosby,1917,Sep,42.2,54.39,66.5,402
A,Crosby,1917,Oct,23.15,32.76,42.37,40
A,Crosby,1917,Nov,26.35,35.65,44.96,
A,Crosby,1917,Dec,-12.3,-1.48,9.33,
A,Crosby,1918,Jan,-11.17,-2.83,5.65,63
A,Crosby,1918,Feb,-1.65,9.76,21.18,2
A,Crosby,1918,Mar,22.58,36.68,50.81,50
A,Crosby,1918,Apr,27.84,41.05,54.45,217
A,Crosby,1918,May,36.2,49.65,63.23,191
A,Crosby,1918,Jun,47.38,62.71,77.81,89
A,Crosby,1918,July,50.31,64.72,78.9,371
A,Crosby,1918,Aug,50.49,63.66,76.48,444
A,Crosby,1918,Sep,37.09,50.19,63.2,15
A,Crosby,1918,Oct,34.14,43.96,53.77,56
A,Crosby,1918,Nov,18.24,25.55,32.76,93
A,Crosby,1918,Dec,11,17.42,23.83,71
A,Crosby,1919,Jan,9.12,17.66,26.15,15
A,Crosby,1919,Feb,-3.66,3.85,11.28,51
A,Crosby,1919,Mar,4.38,14.38,24.51,46
A,Crosby,1919,Apr,31.74,42.35,53.15,111
A,Crosby,1919,May,43.1,55.85,68.73,241
A,Crosby,1919,Jun,52.17,68,83.61,228
A,Crosby,1919,July,53.3,68.51,83.4,371
A,Crosby,1919,Aug,50.58,65.65,80.48,139
A,Crosby,1919,Sep,44.18,55.38,66.6,79
A,Crosby,1919,Oct,19.03,30.25,41.37,99
A,Crosby,1919,Nov,4.63,11.94,19.26,34
A,Crosby,1919,Dec,-2.31,5.51,13.33,20
A,Crosby,1920,Jan,-8.18,0.56,9.25,53
A,Crosby,1920,Feb,2.64,12.25,21.88,15
A,Crosby,1920,Mar,8.88,19.48,30.11,91
A,Crosby,1920,Apr,21.84,30.65,39.55,100
A,Crosby,1920,May,39.3,53.45,67.73,129
A,Crosby,1920,Jun,46.97,61.4,75.61,292
A,Crosby,1920,July,53.1,69.11,84.8,100
A,Crosby,1920,Aug,51.38,68.05,84.48,121
A,Crosby,1920,Sep,44.08,56.68,69.2,183
A,Crosby,1920,Oct,34.63,45.55,56.47,84
A,Crosby,1920,Nov,18.13,25.54,32.96,29
A,Crosby,1920,Dec,6.29,14.51,22.73,5
A,Crosby,1921,Jan,4.52,13.96,23.35,11
A,Crosby,1921,Feb,7.94,17.65,27.38,36
A,Crosby,1921,Mar,12.57,24.68,36.81,30
A,Crosby,1921,Apr,24.93,37.95,51.05,227
A,Crosby,1921,May,40.49,52.35,64.23,247
A,Crosby,1921,Jun,52.77,66.3,79.61,620
A,Crosby,1921,July,53.2,67.11,80.8,323
A,Crosby,1921,Aug,48.48,64.85,80.98,166
A,Crosby,1921,Sep,42.98,53.68,64.4,268
A,Crosby,1921,Oct,33.43,45.01,59.67,9
A,Crosby,1921,Nov,11.73,21.14,30.46,50
A,Crosby,1921,Dec,8.49,15.91,23.33,40
A,Crosby,1922,Jan,-5.48,4.66,14.85,36
A,Crosby,1922,Feb,-13.96,-2.85,8.38,35
A,Crosby,1922,Mar,14.57,23.98,33.51,64
A,Crosby,1922,Apr,29.93,40.75,51.75,123
A,Crosby,1922,May,43.79,55.75,67.73,416
A,Crosby,1922,Jun,47.37,63.8,80.01,195
A,Crosby,1922,July,48.9,64.91,80.7,328
A,Crosby,1922,Aug,49.18,67.15,84.88,144
A,Crosby,1922,Sep,43.48,58.68,73.8,211
A,Crosby,1922,Oct,30.43,43.65,56.87,39
A,Crosby,1922,Nov,22.03,29.14,36.16,51
A,Crosby,1922,Dec,-5.71,2.61,10.93,43
A,Crosby,1923,Jan,-3.18,6.56,16.35,53
A,Crosby,1923,Feb,-8.96,1.85,12.58,38
A,Crosby,1923,Mar,6.17,18.78,31.51,17
A,Crosby,1923,Apr,26.33,38.75,51.25,178
A,Crosby,1923,May,38.29,53.75,69.23,76
A,Crosby,1923,Jun,49.87,65.1,80.01,579
A,Crosby,1923,July,55.4,69.81,84,453
A,Crosby,1923,Aug,47.58,63.05,78.18,157
A,Crosby,1923,Sep,43.28,58.18,73,182
A,Crosby,1923,Oct,28.73,41.65,54.57,65
A,Crosby,1923,Nov,22.13,34.14,46.06,44
A,Crosby,1923,Dec,7.79,17.91,28.03,22
A,Crosby,1924,Jan,-10.68,-0.54,9.55,30
A,Crosby,1924,Feb,10.94,20.95,30.88,37
A,Crosby,1924,Mar,15.47,25.88,36.41,19
A,Crosby,1924,Apr,26.93,38.25,49.75,184
A,Crosby,1924,May,32.29,47.85,63.53,39
A,Crosby,1924,Jun,42.56,57.6,72.41,515
A,Crosby,1924,July,49.79,65.01,79.9,114
A,Crosby,1924,Aug,45.17,61.65,77.78,235
A,Crosby,1924,Sep,40.68,54.68,68.6,112
A,Crosby,1924,Oct,34.83,47.75,60.67,177
A,Crosby,1924,Nov,14.83,23.24,31.56,49
A,Crosby,1924,Dec,-9.01,-1.69,5.53,67
A,Crosby,1925,Jan,-5.98,0.86,17.51,15
A,Crosby,1925,Feb,3.44,12.95,22.38,10
A,Crosby,1925,Mar,12.07,24.48,37.01,100
A,Crosby,1925,Apr,32.63,46.15,59.75,82
A,Crosby,1925,May,37.89,54.75,71.63,142
A,Crosby,1925,Jun,44.86,58.5,71.81,397
A,Crosby,1925,July,50.39,67.21,83.7,73
A,Crosby,1925,Aug,46.07,65.05,83.68,111
A,Crosby,1925,Sep,41.68,54.98,68.2,367
A,Crosby,1925,Oct,23.73,32.15,40.47,101
A,Crosby,1925,Nov,16.73,26.94,37.16,39
A,Crosby,1925,Dec,7.19,15.51,23.83,31
A,Crosby,1926,Jan,5.22,15.46,25.75,36
A,Crosby,1926,Feb,14.34,23.45,32.48,22
A,Crosby,1926,Mar,13.97,27.47,41.11,5
A,Crosby,1926,Apr,27.83,44.34,60.95,18
A,Crosby,1926,May,39.99,58.24,76.53,155
A,Crosby,1926,Jun,44.26,59.8,75.01,435
A,Crosby,1926,July,52.89,70.11,87.1,303
A,Crosby,1926,Aug,48.27,63.75,78.98,157
A,Crosby,1926,Sep,35.88,49.78,63.6,126
A,Crosby,1926,Oct,30.33,42.05,53.67,124
A,Crosby,1926,Nov,11.53,18.14,24.66,77
A,Crosby,1926,Dec,-4.01,3.81,11.53,22
A,Crosby,1927,Jan,-4.88,3.46,11.85,35
A,Crosby,1927,Feb,-1.66,8.55,18.68,76
A,Crosby,1927,Mar,19.67,28.17,36.81,43
A,Crosby,1927,Apr,28.43,40.44,52.55,132
A,Crosby,1927,May,35.89,45.64,55.43,393
A,Crosby,1927,Jun,48.66,60.7,72.51,132
A,Crosby,1927,July,50.59,64.61,78.3,220
A,Crosby,1927,Aug,45.07,61.45,77.48,316
A,Crosby,1927,Sep,39.58,51.98,64.3,193
A,Crosby,1927,Oct,33.03,46.85,60.57,245
A,Crosby,1927,Nov,8.83,17.44,26.06,91
A,Crosby,1927,Dec,-14.41,-6.29,1.83,36
A,Crosby,1928,Jan,-2.38,8.26,18.85,5
A,Crosby,1928,Feb,7.74,16.95,26.08,5
A,Crosby,1928,Mar,15.67,28.27,40.91,18
A,Crosby,1928,Apr,21.63,33.74,45.95,91
A,Crosby,1928,May,41.09,57.95,74.87,61
A,Crosby,1928,Jun,43.83,57.34,70.64,280
A,Crosby,1928,July,51.6,64.66,77.4,519
A,Crosby,1928,Aug,46.45,62.24,77.8,89
A,Crosby,1928,Sep,36.15,51.58,67.08,71
A,Crosby,1928,Oct,26.92,42.42,57.85,13
A,Crosby,1928,Nov,18.23,30.74,43.17,0
A,Crosby,1928,Dec,8.77,18.53,28.15,32
A,Crosby,1929,Jan,-14.36,-3.77,6.9,24
A,Crosby,1929,Feb,-8.77,1.94,12.59,12
A,Crosby,1929,Mar,20.61,30.77,41.07,17
A,Crosby,1929,Apr,25.57,39.46,53.51,205
A,Crosby,1929,May,31.59,46.95,62.37,379
A,Crosby,1929,Jun,44.23,59.14,73.74,153
A,Crosby,1929,July,49.7,67.76,85.6,17
A,Crosby,1929,Aug,47.75,66.94,85.8,97
A,Crosby,1929,Sep,37.85,49.18,60.48,85
A,Crosby,1929,Oct,29.92,43.52,57.15,136
A,Crosby,1929,Nov,17.53,24.44,31.37,48
A,Crosby,1929,Dec,-0.23,8.43,17.05,71
A,Crosby,1930,Jan,-12.76,-5.07,2.6,24
A,Crosby,1930,Feb,15.13,21.84,28.59,45
A,Crosby,1930,Mar,16.21,25.37,34.57,0
A,Crosby,1930,Apr,34.07,46.66,59.41,36
A,Crosby,1930,May,36.79,48.95,61.17,117
A,Crosby,1930,Jun,47.23,61.24,74.94,174
A,Crosby,1930,July,52.5,69.46,86.2,64
A,Crosby,1930,Aug,52.25,67.94,83.4,60
A,Crosby,1930,Sep,39.75,53.38,67.08,30
A,Crosby,1930,Oct,28.92,38.42,47.95,158
A,Crosby,1930,Nov,15.83,26.24,36.56,34
A,Crosby,1930,Dec,11.79,18.71,25.53,4
A,Crosby,1931,Jan,8.42,17.56,26.65,12
A,Crosby,1931,Feb,16.74,23.05,29.38,4
A,Crosby,1931,Mar,11.97,21.57,31.21,100
A,Crosby,1931,Apr,30.66,45.48,60.26,0
A,Crosby,1931,May,39.6,54.73,69.86,51
A,Crosby,1931,Jun,52.75,68.45,83.81,118
A,Crosby,1931,July,55.08,69.72,84.15,242
A,Crosby,1931,Aug,51.54,65.97,80.1,321
A,Crosby,1931,Sep,44,57.49,70.82,161
A,Crosby,1931,Oct,33.41,46.62,59.75,6
A,Crosby,1931,Nov,13.22,25.64,37.96,10
A,Crosby,1931,Dec,10.19,17.91,25.63,22
A,Crosby,1932,Jan,-3.78,5.46,14.65,52
A,Crosby,1932,Feb,0.24,12.25,24.18,53
A,Crosby,1932,Mar,6.87,18.07,29.31,51
A,Crosby,1932,Apr,32.16,43.98,55.86,116
A,Crosby,1932,May,42.4,56.73,71.06,59
A,Crosby,1932,Jun,53.55,65.95,78.01,601
A,Crosby,1932,July,53.18,69.02,84.55,201
A,Crosby,1932,Aug,52.14,66.37,80.3,355
A,Crosby,1932,Sep,39.7,55.59,71.42,10
A,Crosby,1932,Oct,25.91,35.22,44.55,218
A,Crosby,1932,Nov,13.02,20.74,28.36,30
A,Crosby,1932,Dec,-0.92,9.18,25.63,75
A,Crosby,1933,Jan,-5.19,7.26,19.75,56
A,Crosby,1933,Feb,-4.47,7.65,19.78,7
A,Crosby,1933,Mar,19.17,29.37,39.71,25
A,Crosby,1933,Apr,27.86,38.78,49.66,119
A,Crosby,1933,May,43.7,55.83,67.96,451
A,Crosby,1933,Jun,53.15,68.55,83.71,147
A,Crosby,1933,July,54.08,70.52,86.65,120
A,Crosby,1933,Aug,50.34,66.87,83.2,32
A,Crosby,1933,Sep,43.6,57.29,70.82,88
A,Crosby,1933,Oct,27.31,39.42,51.45,43
A,Crosby,1933,Nov,18.82,28.14,37.36,58
A,Crosby,1933,Dec,-6.22,4.51,15.13,131
A,Crosby,1934,Jan,2.01,13.46,24.95,0
A,Crosby,1934,Feb,12.73,21.45,30.08,0
A,Crosby,1934,Mar,16.57,28.77,41.11,23
A,Crosby,1934,Apr,29.46,45.28,61.06,0
A,Crosby,1934,May,45.7,63.03,80.46,42
A,Crosby,1934,Jun,49,61.95,74.79,237
A,Crosby,1934,July,53.13,69.42,85.63,115
A,Crosby,1934,Aug,49.29,65.27,81.18,94
A,Crosby,1934,Sep,36.3,48.89,61.42,82
A,Crosby,1934,Oct,34.51,46.62,58.75,0
A,Crosby,1934,Nov,20.02,31.04,42.06,2
A,Crosby,1934,Dec,0.78,9.61,18.33,21
A,Crosby,1935,Jan,-11.39,-1.34,8.65,27
A,Crosby,1935,Feb,8.13,17.85,27.58,8
A,Crosby,1935,Mar,10.77,22.27,33.81,46
A,Crosby,1935,Apr,25.76,38.38,51.06,85
A,Crosby,1935,May,39.2,50.03,60.86,195
A,Crosby,1935,Jun,47.7,58.95,70.19,267
A,Crosby,1935,July,58.43,72.32,86.13,329
A,Crosby,1935,Aug,48.19,63.67,79.08,73
A,Crosby,1935,Sep,36.9,54.59,72.22,0
A,Crosby,1935,Oct,24.71,40.52,56.35,11
A,Crosby,1935,Nov,3.72,13.84,23.96,45
A,Crosby,1935,Dec,0.98,10.01,19.03,14
A,Crosby,1936,Jan,-15.99,-8.14,-0.25,47
A,Crosby,1936,Feb,-24.77,-15.95,-7.12,39
A,Crosby,1936,Mar,13.27,23.07,33.01,143
A,Crosby,1936,Apr,21.06,34.68,48.36,48
A,Crosby,1936,May,43.6,61.03,78.46,63
A,Crosby,1936,Jun,48.59,63.75,78.79,175
A,Crosby,1936,July,58.72,76.32,93.83,231
A,Crosby,1936,Aug,51.18,66.27,81.38,69
A,Crosby,1936,Sep,40.7,56.49,72.22,37
A,Crosby,1936,Oct,27.11,41.92,56.65,14
A,Crosby,1936,Nov,18.22,28.94,39.66,46
A,Crosby,1936,Dec,1.68,11.71,21.73,126
A,Crosby,1937,Jan,-23.39,-13.74,-3.95,62
A,Crosby,1937,Feb,-6.07,4.85,15.78,29
A,Crosby,1937,Mar,11.16,24.37,37.71,61
A,Crosby,1937,Apr,29.85,43.08,56.26,37
A,Crosby,1937,May,41.49,55.93,70.46,23
A,Crosby,1937,Jun,51.19,65.65,79.99,110
A,Crosby,1937,July,58.22,72.22,86.13,194
A,Crosby,1937,Aug,53.98,70.37,86.68,66
A,Crosby,1937,Sep,41.1,55.29,69.32,173
A,Crosby,1937,Oct,33.11,41.72,50.25,230
A,Crosby,1937,Nov,13.32,23.24,33.06,16
A,Crosby,1937,Dec,-0.12,10.51,21.03,48
A,Crosby,1938,Jan,-2.09,8.16,18.35,69
A,Crosby,1938,Feb,-4.47,4.75,13.98,86
A,Crosby,1938,Mar,22.06,32.27,42.51,187
A,Crosby,1938,Apr,29.55,42.68,55.86,50
A,Crosby,1938,May,41.49,52.93,64.46,307
A,Crosby,1938,Jun,51.29,63.75,76.09,251
A,Crosby,1938,July,54.32,68.42,82.43,458
A,Crosby,1938,Aug,50.48,66.27,82.08,157
A,Crosby,1938,Sep,45.3,61.89,78.42,30
A,Crosby,1938,Oct,37.51,49.12,60.65,237
A,Crosby,1938,Nov,13.22,22.34,31.36,105
A,Crosby,1938,Dec,7.38,16.71,25.93,38
A,Crosby,1939,Jan,3.01,13.36,23.65,19
A,Crosby,1939,Feb,-15.27,-3.05,9.18,54
A,Crosby,1939,Mar,9.96,22.77,35.61,107
A,Crosby,1939,Apr,28.35,42.98,57.66,98
A,Crosby,1939,May,45.49,59.73,73.96,77
A,Crosby,1939,Jun,46.19,57.94,69.59,454
A,Crosby,1939,July,57.12,73.01,88.83,78
A,Crosby,1939,Aug,50.58,66.56,82.58,101
A,Crosby,1939,Sep,42,57.29,72.42,49
A,Crosby,1939,Oct,28.01,40.92,53.85,31
A,Crosby,1939,Nov,19.32,33.54,47.76,0
A,Crosby,1939,Dec,13.38,24.51,35.63,21
A,Crosby,1940,Jan,-10.59,0.25,11.15,7
A,Crosby,1940,Feb,3.53,13.44,23.28,56
A,Crosby,1940,Mar,13.36,23.77,34.21,98
A,Crosby,1940,Apr,24.75,36.48,48.26,145
A,Crosby,1940,May,41.79,56.93,72.06,403
A,Crosby,1940,Jun,49.19,61.54,73.79,339
A,Crosby,1940,July,54.32,69.61,84.83,307
A,Crosby,1940,Aug,51.28,66.96,82.68,280
A,Crosby,1940,Sep,44.5,60.98,77.42,85
A,Crosby,1940,Oct,38.11,50.21,62.25,121
A,Crosby,1940,Nov,10.32,17.63,24.96,
A,Crosby,1940,Dec,5.58,15.8,25.93,23
A,Crosby,1941,Jan,-0.99,8.05,17.15,22
A,Crosby,1941,Feb,-0.27,11.34,22.88,24
A,Crosby,1941,Mar,12.96,25.27,37.71,16
A,Crosby,1941,Apr,32.45,43.18,53.86,77
A,Crosby,1941,May,43.79,57.13,70.46,
A,Crosby,1941,Jun,52.29,64.14,75.89,364
A,Crosby,1941,July,55.72,69.41,83.13,183
A,Crosby,1941,Aug,52.28,65.96,79.68,174
A,Crosby,1941,Sep,38.69,52.68,66.62,460
A,Crosby,1941,Oct,30.6,44.61,58.65,73
A,Crosby,1941,Nov,19.31,28.93,38.46,
A,Crosby,1941,Dec,11.78,21.5,31.23,27
A,Crosby,1942,Jan,3.71,15.05,26.35,4
A,Crosby,1942,Feb,3.83,13.24,22.68,34
A,Crosby,1942,Mar,17.76,28.87,40.11,22
A,Crosby,1942,Apr,31.75,44.78,57.86,82
A,Crosby,1942,May,35.99,50.13,64.26,
A,Crosby,1942,Jun,46.59,57.84,68.99,520
A,Crosby,1942,July,51.92,65.81,79.63,231
A,Crosby,1942,Aug,50.48,64.46,78.48,119
A,Crosby,1942,Sep,38.59,52.28,65.92,90
A,Crosby,1942,Oct,33.5,46.41,59.35,41
A,Crosby,1942,Nov,12.71,24.33,35.86,31
A,Crosby,1942,Dec,-1.72,8.9,19.53,25
A,Crosby,1943,Jan,-13.69,-4.25,5.35,51
A,Crosby,1943,Feb,3.73,14.14,24.58,19
A,Crosby,1943,Mar,3.16,15.17,27.21,28
A,Crosby,1943,Apr,31.25,45.88,60.46,54
A,Crosby,1943,May,37.09,49.83,62.66,
A,Crosby,1943,Jun,48.19,58.24,68.29,512
A,Crosby,1943,July,55.12,68.31,81.43,222
A,Crosby,1943,Aug,50.88,65.46,79.98,232
A,Crosby,1943,Sep,39.29,54.98,70.62,40
A,Crosby,1943,Oct,34.2,49.31,64.45,129
A,Crosby,1943,Nov,19.21,27.23,35.26,28
A,Crosby,1943,Dec,6.98,18.4,29.83,1
A,Crosby,1944,Jan,8.6,18.95,29.35,4
A,Crosby,1944,Feb,-0.98,11.04,22.98,26
A,Crosby,1944,Mar,2.36,14.17,26.11,40
A,Crosby,1944,Apr,29.85,42.18,54.46,67
A,Crosby,1944,May,44.89,57.73,70.56,128
A,Crosby,1944,Jun,49.58,59.14,68.69,771
A,Crosby,1944,July,52.71,66.21,79.73,35
A,Crosby,1944,Aug,51.07,63.46,75.88,298
A,Crosby,1944,Sep,38.99,54.68,70.22,66
A,Crosby,1944,Oct,32,49.01,66.05,0
A,Crosby,1944,Nov,14.41,23.43,32.46,32
A,Crosby,1944,Dec,1.67,12.4,23.03,4
A,Crosby,1945,Jan,0,8.95,17.95,36
A,Crosby,1945,Feb,-0.78,12.44,25.58,28
A,Crosby,1945,Mar,17.9,31.37,44.97,124
A,Crosby,1945,Apr,24.16,36.96,49.81,34
A,Crosby,1945,May,32.28,47.65,63.07,50
A,Crosby,1945,Jun,44.16,56.13,68.12,284
A,Crosby,1945,July,51.53,66.55,81.48,250
A,Crosby,1945,Aug,49.78,64.83,79.88,193
A,Crosby,1945,Sep,36.83,50.07,63.28,127
A,Crosby,1945,Oct,28.8,43.01,57.15,108
A,Crosby,1945,Nov,10.11,18.33,26.47,33
A,Crosby,1945,Dec,-4.15,4.52,13.15,52
A,Crosby,1946,Jan,0.72,9.92,19,15
A,Crosby,1946,Feb,-2.09,9.13,20.39,30
A,Crosby,1946,Mar,22.29,32.97,43.67,19
A,Crosby,1946,Apr,32.25,48.26,64.41,34
A,Crosby,1946,May,35.27,50.05,64.87,80
A,Crosby,1946,Jun,45.46,60.33,75.22,229
A,Crosby,1946,July,54.23,69.15,83.98,400
A,Crosby,1946,Aug,47.88,63.23,78.58,114
A,Crosby,1946,Sep,39.03,53.57,68.08,117
A,Crosby,1946,Oct,26.1,37.01,47.85,85
A,Crosby,1946,Nov,10.21,20.83,31.37,32
A,Crosby,1946,Dec,0.25,10.92,21.55,24
A,Crosby,1947,Jan,2.02,12.12,22.1,22
A,Crosby,1947,Feb,-6.79,4.23,15.29,11
A,Crosby,1947,Mar,7.89,18.67,29.47,36
A,Crosby,1947,Apr,26.65,39.86,53.21,51
A,Crosby,1947,May,33.17,49.45,65.77,86
A,Crosby,1947,Jun,45.96,57.23,68.42,429
A,Crosby,1947,July,53.13,69.45,85.68,39
A,Crosby,1947,Aug,52.18,66.53,80.88,423
A,Crosby,1947,Sep,36.92,51.27,65.68,77
A,Crosby,1947,Oct,33.39,48.01,62.55,15
A,Crosby,1947,Nov,10.1,19.63,29.17,97
A,Crosby,1947,Dec,5.65,14.62,23.55,57
A,Crosby,1948,Jan,-0.48,10.22,20.9,27
A,Crosby,1948,Feb,-6.99,3.33,13.69,74
A,Crosby,1948,Mar,-0.11,12.77,25.77,23
A,Crosby,1948,Apr,27.64,41.17,46.51,157
A,Crosby,1948,May,38.67,54.35,70.17,151
A,Crosby,1948,Jun,46.36,60.63,74.82,88
A,Crosby,1948,July,51.73,66.35,80.98,340
A,Crosby,1948,Aug,49.88,66.83,83.68,60
A,Crosby,1948,Sep,40.62,59.67,78.68,19
